name,date,diameter_m,velocity_km_s,miss_distance_km,eccentricity,hazardous
(2024 PT4),2024-08-24,152.0687509465,1.4937441172,48192198.8150099,0.0,0
(2024 QF),2024-08-24,30.3417048048,12.0000947783,2122875.635254464,0.0,0
(2024 QN),2024-08-24,31.9183166414,7.9192712549,747163.5697576,0.0,0
(2024 QT),2024-08-24,15.4184237999,6.36952571,1220968.29804503,0.0,0
(2024 QJ2),2024-08-24,79.07514169,8.48133337,3028257.517632731,0.0,0
(2024 RG1),2024-08-24,53.2157244498,5.3271345372,21261022.040020276,0.0,0
(2024 RK4),2024-08-24,47.2106498806,6.0144187812,10829441.031610688,0.0,0
(2024 RN9),2024-08-24,79.07514169,6.2961883933,15188387.729543805,0.0,0
(2024 RO30),2024-08-24,80.5452583346,5.2385242934,28914081.761570066,0.0,0
(2013 RT9),2024-08-25,29.7879062798,9.5676023038,45880004.59194579,0.0,0
(2014 OH112),2024-08-25,29.7879062798,18.0669258805,70352861.44043401,0.0,0
(2015 PA57),2024-08-25,74.8238376074,24.0432513994,67329187.07794553,0.0,0
(2016 EV84),2024-08-25,27.1668934089,11.0650767547,42761454.572153114,0.0,0
(2018 EF1),2024-08-25,85.9092601232,11.2662923376,15550376.562125038,0.0,0
(2021 VB9),2024-08-25,281.8642388124,5.6320800119,26556781.17769802,0.0,0
(2022 MP2),2024-08-25,37.1569432173,4.6034220943,23398681.864294935,0.0,0
(2023 QE),2024-08-25,19.8627775481,12.9934885386,51682629.198226504,0.0,0
(2023 TA8),2024-08-25,303.4170480479,12.7948487709,48073045.50281509,0.0,0
(2024 PM3),2024-08-25,43.8571068371,4.2541367737,14470704.88843456,0.0,0
(2024 QL1),2024-08-25,18.1986837803,4.1192682741,1062645.865306843,0.0,0
(2024 QR1),2024-08-25,113.773201439,15.0608695091,14623929.3099991,0.0,0
(2024 RE),2024-08-25,125.3256537574,6.6428231057,4545345.389636738,0.0,0
(2024 RC1),2024-08-25,109.1540813101,10.8837017808,13285274.297437593,0.0,0
(2024 RQ1),2024-08-25,41.8832118738,10.8549599554,4340049.614673013,0.0,0
(2024 RV9),2024-08-25,225.9643771094,5.5600063646,58369220.43763946,0.0,0
(2024 RQ12),2024-08-25,304.8175575085,13.9500242749,31344075.525864203,0.0,0
(2025 QV5),2024-08-25,19.3214617164,4.0117525774,14928286.804825153,0.0,0
(1999 SJ10),2024-08-30,676.1452147577,17.8425246827,19988582.605150074,0.0,0
(2010 KV39),2024-08-30,25.9441817907,9.3705640747,52439529.76422709,0.0,0
(2013 GX68),2024-08-30,149.2931834393,5.2134813874,46440982.87136132,0.0,0
(2016 BQ),2024-08-30,29.2442157171,15.3064801431,54507304.375059344,0.0,0
(2016 RJ20),2024-08-30,110.67256584,14.784370218,6989691.079905704,0.0,0
(2018 VC),2024-08-30,32.0656448971,3.9293802428,13720391.116650075,0.0,0
(2020 QX4),2024-08-30,143.893103228,12.2565458689,38250253.56492283,0.0,0
(2021 ST),2024-08-30,37.6738477871,22.2101211742,66248810.36445353,0.0,0
(2024 QA2),2024-08-30,58.3498815511,13.5293843469,2503210.582140591,0.0,0
(2024 RY),2024-08-30,54.706632051,8.9466210772,905145.936617703,0.0,0
(2024 RM1),2024-08-30,132.4463452445,22.5722885197,8970509.535234535,0.0,0
(2024 RJ3),2024-08-30,45.2939273097,6.3747324682,8126966.565343281,0.0,0
(2024 RG4),2024-08-30,54.9591463913,19.9596578618,6221000.182177873,0.0,0
(2024 RT9),2024-08-30,266.7104172244,10.3386451447,73503518.21492523,0.0,0
(2008 RZ24),2024-08-31,539.5602891983,15.4905543981,16970236.006243993,0.0,0
(2011 GG60),2024-08-31,219.8062205057,10.7518749927,67243868.69000329,0.0,0
(2012 DM32),2024-08-31,34.201092472,6.6952359911,18348940.79208999,0.0,0
(2013 DF),2024-08-31,71.4562101727,16.9596859711,70480160.6109667,0.0,0
(2014 BX32),2024-08-31,277.9969164738,15.8677650187,27368453.772485115,0.0,0
(2014 HL129),2024-08-31,13.0028927004,19.9932976446,74791690.67826588,0.0,0
(2019 NC1),2024-08-31,311.9176705226,8.2143681205,24830441.69929409,0.0,0
(2021 KL2),2024-08-31,455.0299457903,14.1271552362,49450689.38544641,0.0,0
(2021 RB16),2024-08-31,25.4706471064,8.0801493551,4354123.453167299,0.0,0
(2023 QH1),2024-08-31,38.7293295383,11.1592465133,26278403.0434534,0.0,0
(2024 QZ),2024-08-31,73.4581486599,5.0382418551,27888590.965723004,0.0,0
(2024 QB2),2024-08-31,12.5325653757,6.7796410206,1608460.979418112,0.0,0
(2024 QM2),2024-08-31,93.3340215038,5.2814343055,29208656.976877883,0.0,0
(2024 RK),2024-08-31,27.5448225424,8.1590245059,4133938.680915658,0.0,0
(2024 RP1),2024-08-31,8.1290534434,6.3940609079,474794.856749812,0.0,0
(2024 RY1),2024-08-31,135.5314169419,22.4622624564,8710724.860413065,0.0,0
(2024 RN2),2024-08-31,18.4518526903,8.29583186,2622181.848687397,0.0,0
(2024 RK3),2024-08-31,57.5492911629,9.6022962005,6807146.49308668,0.0,0
(2024 RO14),2024-08-31,85.5145429273,10.6001145561,2806265.528312555,0.0,0
(2024 RF32),2024-08-31,57.5492911629,11.0050375557,5942842.629992565,0.0,0
(2024 RX47),2024-08-31,87.1043769791,7.6575001527,8667210.235901713,0.0,0
(2024 UG5),2024-08-31,165.2113875797,10.667704083,60772917.43955138,0.0,0
756476 (2019 NC1),2024-08-31,311.9176705226,8.2143672887,24830437.241277564,0.0,0
(2024 YR3),2024-08-31,48.3103271838,3.7222763807,27435288.864875667,0.0,0
(2005 QQ87),2024-08-26,160.7089186045,19.9003167379,17625881.777527623,0.0,0
(2009 EP2),2024-08-26,283.1652650258,20.754995122,62874783.32554624,0.0,1
(2021 ER2),2024-08-26,48.5333175224,11.9854679049,64272933.71020249,0.0,0
(2021 RZ3),2024-08-26,20.3254410722,11.1456137563,46981331.58954407,0.0,0
(2021 RF16),2024-08-26,9.5508050146,17.5783567738,47003037.0586579,0.0,0
(2022 BS2),2024-08-26,50.5871227598,12.9946573426,41590166.81418808,0.0,0
(2022 OB10),2024-08-26,150.6745762577,21.6746084486,59362273.01478741,0.0,0
(2023 QB2),2024-08-26,33.422580561,5.304069082,16736376.25333906,0.0,0
(2024 NE3),2024-08-26,202.3205415331,3.0038313792,40180531.875850864,0.0,0
(2024 OU2),2024-08-26,142.5738833281,3.1307116131,39326633.95083523,0.0,0
(2024 PF4),2024-08-26,131.8378095647,5.4401271617,24433735.38982622,0.0,0
(2024 QT1),2024-08-26,17.2997560398,8.1771993875,2332215.728794491,0.0,0
(2024 RZ),2024-08-26,52.0043866724,14.0110282791,5737919.787558963,0.0,0
(2024 RY8),2024-08-26,66.3804173771,11.1828894174,12007144.698144924,0.0,0
(2024 RR9),2024-08-26,66.0754270632,9.5819490308,15710592.559822325,0.0,0
(2024 RV15),2024-08-26,169.0596551553,12.5987526276,35549681.90876289,0.0,0
(2025 QM9),2024-08-26,32.9640055641,10.9497679103,7525246.78705216,0.0,0
(2013 QH11),2024-08-27,688.7156928262,33.7905133013,48416149.608920276,0.0,0
(2014 NC39),2024-08-27,255.882142717,9.3242943098,69133289.8928218,0.0,0
(2016 EP84),2024-08-27,19.6806745089,5.9593262535,52897191.670598775,0.0,0
(2019 TL),2024-08-27,84.3412394123,12.0212784952,42896927.246710055,0.0,0
(2020 RL),2024-08-27,56.7596852866,8.2192496575,4681643.096446731,0.0,0
(2021 JB4),2024-08-27,125.3256537574,15.3292492358,38374592.40304524,0.0,0
(2022 QT5),2024-08-27,40.3682552065,14.5825761597,21719352.75358937,0.0,0
(2022 SN1),2024-08-27,12.2472893592,8.5981620568,13484561.204676602,0.0,0
(2024 MZ),2024-08-27,152.0687509465,8.2666198761,11838709.748590477,0.0,0
(2024 NU1),2024-08-27,94.6324270793,3.3051450328,12193098.545622313,0.0,0
(2024 RT5),2024-08-27,97.732718421,12.2187846649,34636882.23096046,0.0,0
(2024 RH10),2024-08-27,99.5497053148,13.1531944722,6737402.410274832,0.0,0
(2024 RK16),2024-08-27,383.7425691085,26.4309358805,47533030.70203797,0.0,0
(2005 HB4),2024-08-28,78.3501764334,5.0466075797,61070715.30713453,0.0,0
(2005 NE21),2024-08-28,335.768521834,13.9897002082,22294333.88730987,0.0,0
(2005 RB3),2024-08-28,178.6652036697,29.7736868552,69233109.17629781,0.0,0
(2007 TD66),2024-08-28,252.3713081011,15.1972243263,43768259.72636953,0.0,0
(2020 DP4),2024-08-28,54.706632051,3.4320096771,41266708.498762764,0.0,0
(2020 PY1),2024-08-28,455.0299457903,28.2327178422,42942292.50159182,0.0,0
(2021 RA10),2024-08-28,48.9823907803,4.8579004671,2609803.986285514,0.0,0
(2022 QN2),2024-08-28,50.3546960434,9.5429977298,47307021.81543106,0.0,0
(2022 RA),2024-08-28,15.7050737,8.4985665063,16502660.159268687,0.0,0
(2022 UC14),2024-08-28,6.9189466003,5.3306655286,27010506.610597886,0.0,0
(2022 WF2),2024-08-28,32.2136531891,13.1475107214,55524905.45404154,0.0,0
(2024 MR),2024-08-28,463.4895840887,7.8113898635,19765488.049608424,0.0,0
(2024 PT1),2024-08-28,70.8010957001,6.0383653924,19431771.688558917,0.0,0
(2024 QG),2024-08-28,66.6868154623,22.4014300561,1654565.846169152,0.0,0
(2024 QK),2024-08-28,87.1043769791,12.6720329228,7259710.193807485,0.0,0
(2024 QQ),2024-08-28,18.1150684236,4.8939236209,1188034.760798353,0.0,0
(2024 QW1),2024-08-28,14.8607243569,4.2953311067,2775495.101467143,0.0,0
(2024 RB1),2024-08-28,47.4285643393,5.4169959819,13111773.919125585,0.0,0
(2024 RH1),2024-08-28,30.6224531427,8.1062497584,6343867.396133515,0.0,0
(2024 RK5),2024-08-28,104.2413383852,17.1883302064,13663812.67862353,0.0,0
(2024 RK10),2024-08-28,50.8206223093,10.7918642334,5504591.690524223,0.0,0
(2024 RP33),2024-08-28,111.6966064835,11.1310052478,22830470.46802575,0.0,0
(2024 YS2),2024-08-28,14.2573883328,3.2075880983,26272644.991517525,0.0,0
(2025 DN1),2024-08-28,77.6318576982,17.7375020901,13725243.488121182,0.0,0
344756 (2003 VO2),2024-08-29,420.7653599595,6.0129140068,67487033.04146777,0.0,0
(2011 UF21),2024-08-29,727.8468030489,14.6774851088,42728652.41175587,0.0,0
(2012 SX49),2024-08-29,34.201092472,4.2842962112,4285578.187846483,0.0,0
(2018 CT3),2024-08-29,157.7756502649,25.1701971731,70176012.598038,0.0,0
(2018 EC1),2024-08-29,34.201092472,9.9487735947,12667407.927364402,0.0,0
(2021 NE2),2024-08-29,31.9183166414,16.8492415389,51909616.18562704,0.0,0
(2021 NC8),2024-08-29,287.1044862548,4.1458959143,31401485.234374978,0.0,0
(2021 PN26),2024-08-29,505.8712275983,31.1815069177,67361250.97285432,0.0,0
(2021 RB1),2024-08-29,91.209479795,16.1944737086,25092725.900206883,0.0,0
(2021 RH2),2024-08-29,88.3161195666,18.4744739852,34494881.254954584,0.0,0
(2023 MU3),2024-08-29,198.6277754808,22.4668091397,45370706.78165492,0.0,0
(2023 XN13),2024-08-29,13.868834919,1.9053211854,13333195.102812989,0.0,0
(2024 QL),2024-08-29,22.5964377109,10.6739042978,1174820.915579336,0.0,0
(2024 QU1),2024-08-29,26.3051013113,18.7348414699,1352723.226175881,0.0,0
(2024 QH2),2024-08-29,25.1211767268,18.4793222264,332737.661864393,0.0,0
(2024 QK2),2024-08-29,46.9937366478,9.2696981982,1548177.121829963,0.0,0
(2024 RS),2024-08-29,130.0289270043,2.622679235,41185041.24131511,0.0,0
(2024 RZ4),2024-08-29,53.7081234856,15.7738055784,6241552.565869527,0.0,0
(2024 TG1),2024-08-29,79.4401359603,8.3693045075,11735600.433958493,0.0,0
(2014 KS76),2024-09-01,28.1864238812,18.3711582792,54973943.81416738,0.0,0
(2015 KB19),2024-09-01,251.2117672679,11.73141963,26695449.42731582,0.0,1
(2017 QO17),2024-09-01,171.4115092306,19.9519920423,70060491.23789084,0.0,0
(2020 QD3),2024-09-01,34.201092472,16.749015407,41490746.80742709,0.0,0
(2021 JT),2024-09-01,20.2320541533,8.1984168325,6261948.470189161,0.0,0
(2021 PX4),2024-09-01,71.1278987093,7.322503602,37598804.26820908,0.0,0
(2021 QP5),2024-09-01,89.5447191727,7.7445524789,24028654.053043414,0.0,0
(2022 SL49),2024-09-01,159.2355303825,11.3396927805,73672529.44539449,0.0,0
(2024 FP3),2024-09-01,35.9782453236,3.6974123444,45092288.83941709,0.0,0
(2021 RZ246),2024-09-01,251.2117672679,2.4987445681,47182641.882773764,0.0,0
(2024 QK1),2024-09-01,51.7654482198,7.8798865386,3188952.886744645,0.0,0
(2024 QM1),2024-09-01,33.2690177523,12.9354844216,1860968.600491516,0.0,0
(2024 QU2),2024-09-01,99.0923159661,5.8951817845,32858585.27305599,0.0,0
(2024 RK1),2024-09-01,26.6710417224,7.5371765126,3168349.325621664,0.0,0
(2024 RV3),2024-09-01,97.2836773688,25.6623379068,22772921.07998376,0.0,0
(2024 RV30),2024-09-01,20.0465655659,3.8724435143,1068649.721502914,0.0,0
(2024 RC31),2024-09-01,25.3536201132,8.0024517594,1032409.428058396,0.0,0
(2025 DS1),2024-09-01,5.1290859738,3.5315722752,17582066.192021407,0.0,0
163679 (2002 XG84),2024-09-05,824.2139841524,10.0629602375,27097353.42501812,0.0,0
488803 (2005 GB120),2024-09-05,476.474846455,14.5847607343,65785643.89973669,0.0,0
(2002 QZ6),2024-09-05,701.5198735305,17.3967824839,59047667.437555306,0.0,0
(2010 SE),2024-09-05,78.3501764334,20.7490684056,48404505.31463373,0.0,0
(2012 PN),2024-09-05,68.2401509401,11.6051945131,20836200.4265429,0.0,0
(2014 QF33),2024-09-05,108.1533506775,37.4903139817,67628731.3061837,0.0,0
(2015 HH10),2024-09-05,1380.5113410775,14.7483244742,53566707.27376137,0.0,0
(2018 TG5),2024-09-05,440.5954204445,11.8647367523,42963628.77812227,0.0,0
(2018 TS5),2024-09-05,302.0229733436,3.92633201,65335033.81256,0.0,0
(2021 PC7),2024-09-05,787.1182441607,25.48793681,58359967.51018421,0.0,1
(2022 DO4),2024-09-05,21.9806220506,9.215868761,15747112.70600225,0.0,0
(2022 HR3),2024-09-05,20.2320541533,10.42931095,61276274.94282136,0.0,0
(2022 QB37),2024-09-05,99.0923159661,6.0784756366,23630414.96379952,0.0,0
(2023 RC),2024-09-05,123.038202784,7.938804673,23611212.416648664,0.0,0
(2023 SM5),2024-09-05,31.7716652976,24.1229388491,65152124.82028944,0.0,0
(2024 JP),2024-09-05,21.9806220506,3.5559482063,28175940.91806535,0.0,0
(2024 QR),2024-09-05,396.314515123,7.8466201805,58482849.2949724,0.0,0
(2024 RG2),2024-09-05,49.2084832235,16.6342647799,5756256.207921881,0.0,0
(2024 RJ2),2024-09-05,116.9607053693,15.9348422079,4053096.724997221,0.0,0
(2024 RC3),2024-09-05,49.435619262,11.7883765079,7170248.064544547,0.0,0
(2024 RY4),2024-09-05,70.151987353,5.9399252039,19156039.940634593,0.0,0
(2024 RB6),2024-09-05,16.6740069728,7.5622677888,2094645.694397179,0.0,0
(2024 RQ10),2024-09-05,15.8503909578,9.9327180059,1332238.44576168,0.0,0
(2024 RC13),2024-09-05,12.1350055355,7.0592470204,902140.066615793,0.0,0
(2007 SV1),2024-09-06,68.2401509401,23.6689535321,71040217.21790516,0.0,0
(2012 NP),2024-09-06,326.6178974458,15.5245524068,59739636.67869917,0.0,0
(2012 TT5),2024-09-06,247.7650126055,14.0990259748,33272492.719611138,0.0,0
(2013 AO60),2024-09-06,322.1365318908,25.3131925173,66534015.14317922,0.0,0
(2015 DL155),2024-09-06,80.1751864882,10.9834915097,63332248.40600037,0.0,0
(2017 KZ4),2024-09-06,428.5879720462,30.6325574545,60223868.78243985,0.0,1
(2018 PO20),2024-09-06,29.7879062798,16.7542871421,61165835.25776044,0.0,0
(2020 OH),2024-09-06,113.2504610618,17.1474411461,66287526.87664122,0.0,0
(2020 WK),2024-09-06,45.0858206172,17.1032628999,65228796.22694887,0.0,0
554126 (2012 NP),2024-09-06,311.9176705226,15.5245517678,59739633.68674177,0.0,0
(2021 QL1),2024-09-06,92.4783300513,11.434030466,29456876.105731573,0.0,0
(2021 RX7),2024-09-06,102.3387195373,15.5200399212,61033529.240996085,0.0,0
(2024 PJ2),2024-09-06,231.2277636011,7.9460983854,13123454.775131565,0.0,0
(2024 RF),2024-09-06,25.8249791033,7.8565625158,4745385.282794605,0.0,0
(2024 RL2),2024-09-06,12.1350055355,11.0432307539,1050008.286042853,0.0,0
(2024 RH3),2024-09-06,14.5894855692,11.1509080303,1076832.09668086,0.0,0
(2024 RN11),2024-09-06,38.5513844328,13.1127062099,4734444.51737109,0.0,0
(2024 RD13),2024-09-06,28.8429700351,17.423018594,4042182.438396696,0.0,0
(2024 RS25),2024-09-06,23.4444462214,9.2617051977,2860695.411810586,0.0,0
(2024 SJ3),2024-09-06,137.4168467624,7.8194597253,19453522.6653448,0.0,0
(2024 UF5),2024-09-06,314.8038091933,19.3209739713,65798944.82587583,0.0,0
(2025 DU24),2024-09-06,31.1917670523,4.5089871144,22433110.849699803,0.0,0
(2007 YJ1),2024-09-07,51.7654482198,3.0024162077,38805835.62477066,0.0,0
(2019 TZ6),2024-09-07,17.1411509231,8.500525463,48459766.00486259,0.0,0
(2020 VH),2024-09-07,11.8587790858,5.4832035414,8631291.787314715,0.0,0
(2022 RC2),2024-09-07,47.2106498806,17.8401100381,73430509.6672334,0.0,0
(2024 QM),2024-09-07,109.1540813101,8.1737591868,10950033.46035511,0.0,0
(2024 RC),2024-09-07,18.8816515525,1.6313798681,7655232.062139633,0.0,0
(2024 RB3),2024-09-07,16.9059655155,13.8110884533,692800.122673636,0.0,0
(2024 RR3),2024-09-07,24.1012728161,16.6207729891,359172.144045725,0.0,0
(2024 RF4),2024-09-07,48.5333175224,12.7212514576,6077460.547199689,0.0,0
(2024 RH4),2024-09-07,58.8897863577,13.6700628448,12339115.147333022,0.0,0
(2024 RO4),2024-09-07,122.4728935923,15.5331004913,15866663.170622336,0.0,0
(2024 RH6),2024-09-07,11.4298354676,10.7004162409,214743.179649965,0.0,0
(2024 PS13),2024-09-07,71.1278987093,6.1237040677,10455074.785421181,0.0,0
(2024 RW8),2024-09-07,31.1917670523,9.4253803297,964129.728876404,0.0,0
(2024 RU12),2024-09-07,71.4562101727,16.5766844246,6087163.435128315,0.0,0
(2024 RV12),2024-09-07,36.4787525725,11.9279297494,1623617.083702913,0.0,0
(2024 RW12),2024-09-07,156.3291544087,13.9113990854,8354210.367407251,0.0,0
(2024 RK15),2024-09-07,76.9201245487,2.7436946983,38958585.491971985,0.0,0
(2024 RE16),2024-09-07,21.5794304844,21.9704377746,1280383.710078255,0.0,0
(2024 RG16),2024-09-07,82.4213984152,13.9081474725,19763069.231567968,0.0,0
(2024 SW5),2024-09-07,38.3742569109,8.0327847,6295649.579147021,0.0,0
(2025 RH3),2024-09-07,32.737082946,10.6206811914,10324912.17701861,0.0,0
(2006 WE4),2024-09-08,986.3702813054,15.9778132142,52784998.44418508,0.0,0
(2007 VW83),2024-09-08,89.9580388169,17.6127510576,59047215.21815408,0.0,0
(2013 JL22),2024-09-08,348.36938254,23.9319954466,27885303.01397742,0.0,1
(2016 SQ3),2024-09-08,51.7654482198,22.2667169325,69028741.37188148,0.0,0
(2020 SN2),2024-09-08,93.3340215038,3.7047715892,61440946.56347873,0.0,0
(2020 TS2),2024-09-08,924.7833005128,37.5990465148,33066290.306756277,0.0,0
(2022 SR),2024-09-08,68.5551331654,6.4080691309,3759190.286967237,0.0,0
(2022 UQ20),2024-09-08,20.2320541533,20.851317533,57511590.15048583,0.0,0
(2023 QL7),2024-09-08,424.6586539002,12.8081932743,53766735.99195835,0.0,1
(2024 PL1),2024-09-08,184.5185269026,10.3968932192,9134614.673637573,0.0,0
(2024 RX),2024-09-08,259.4418179074,16.6216814572,16949112.113809578,0.0,0
(2024 RF2),2024-09-08,58.0817881978,11.454212854,1521919.943044155,0.0,0
(2024 RU5),2024-09-08,70.8010957001,5.6534982075,22791460.729053073,0.0,0
(2024 RH7),2024-09-08,6.3979372868,13.9355118085,163000.911645206,0.0,0
(2024 RU8),2024-09-08,93.3340215038,14.0966853755,4625121.071776963,0.0,0
(2024 RF10),2024-09-08,19.6806745089,8.8906953518,586989.1303486,0.0,0
(2024 RY13),2024-09-08,7.3120639125,3.2017178752,1186921.887283636,0.0,0
(2024 RW15),2024-09-08,17.0623944885,6.5303897728,1327137.951263391,0.0,0
(2024 RC16),2024-09-08,16.3696720474,18.3313577795,837619.926464558,0.0,0
(2024 RW21),2024-09-08,79.07514169,8.569605879,35181353.35780765,0.0,0
(2024 RN43),2024-09-08,52.4855773378,9.111940698,3226030.778663293,0.0,0
(2007 RX8),2024-09-02,67.3038609686,6.9685793987,7172881.959442702,0.0,0
(2008 EM),2024-09-02,68.8715692826,13.2516150724,22802691.669465028,0.0,0
(2010 GP67),2024-09-02,200.465655659,14.2899851659,65057590.93427904,0.0,0
(2012 AD3),2024-09-02,721.1738634489,11.0080573279,17295244.91855164,0.0,1
(2012 FO35),2024-09-02,108.1533506775,14.5017247871,9183064.890915113,0.0,0
(2016 BC14),2024-09-02,378.4774236751,9.9542327772,45120002.30858798,0.0,1
(2016 RL17),2024-09-02,28.7104486255,18.3735124805,48467990.14776584,0.0,0
(2016 TH56),2024-09-02,215.7943048444,8.8652109063,66408434.986810915,0.0,0
(2018 NX),2024-09-02,17.1411509231,7.5055930847,25611807.964707874,0.0,0
(2021 SP5),2024-09-02,29.6510432825,14.8980349216,47413806.106458105,0.0,0
(2022 FR4),2024-09-02,81.6657544926,6.7369240698,27707287.03891925,0.0,0
(2022 SC6),2024-09-02,200.465655659,26.0202964891,20021204.05132036,0.0,0
(2023 SX2),2024-09-02,59.1616092611,5.3799832685,18215655.9863818,0.0,0
(2024 JT25),2024-09-02,373.2845187454,10.2575232274,31264075.83587344,0.0,0
(2024 OZ),2024-09-02,522.4442801486,17.7040838323,25189486.92450691,0.0,0
(2024 PB1),2024-09-02,79.07514169,3.7068478627,27260253.43290001,0.0,0
(2024 RD1),2024-09-02,102.3387195373,12.1894619854,23705560.651702393,0.0,0
(2024 RP7),2024-09-02,5.176544822,6.5189165041,316162.726501151,0.0,0
(2024 QC5),2024-09-02,162.9446023625,5.0749470829,31935091.471838314,0.0,0
(2024 RR8),2024-09-02,12.8244863243,14.5587507344,376871.456999887,0.0,0
(2024 RW9),2024-09-02,60.2615056967,29.0154158102,6380646.959979809,0.0,0
(2024 RU13),2024-09-02,128.2448632429,9.522105734,12082256.71156726,0.0,0
779817 (2012 AD3),2024-09-02,721.1738634489,11.0080573304,17295244.91855164,0.0,1
(2015 HW10),2024-09-03,43.0566244241,8.6422947938,41536509.902884334,0.0,0
(2016 SN2),2024-09-03,369.8622257068,20.7529542638,29051937.0814025,0.0,0
(2018 CJ2),2024-09-03,59.4346868419,19.8177921666,74676307.6662289,0.0,0
(2020 QJ1),2024-09-03,62.5230245403,3.6741490021,19861830.15499309,0.0,0
(2021 QH2),2024-09-03,58.0817881978,7.2959476111,24234464.325001642,0.0,0
(2021 RL10),2024-09-03,117.5005714561,12.4049125432,64853384.74044167,0.0,0
(2022 CT),2024-09-03,42.46586539,20.9810776696,41333688.8357253,0.0,0
(2023 HJ2),2024-09-03,19.771516375,11.691850955,46305856.27651684,0.0,0
(2024 NC4),2024-09-03,222.8640296264,5.1092307693,52676317.47656324,0.0,0
(2024 PJ1),2024-09-03,72.7846803049,5.2998039318,9510030.333925342,0.0,0
(2024 QV1),2024-09-03,65.4696439067,13.3042224934,2100021.613533925,0.0,0
(2024 RL1),2024-09-03,50.8206223093,10.4275937891,7621910.183782223,0.0,0
(2024 RR1),2024-09-03,43.8571068371,8.7311171117,2522950.42500134,0.0,0
